site_id,year,treatment_start_year,did_eligible,target_area,control_area,precip_target_area,precip_control_area
san joaquin river,2000,2000,False,san joaquin river basin,adjacent areas,,
san joaquin river,2001,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2002,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2003,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2004,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2005,2000,False,san joaquin river basin,adjacent areas,,
san joaquin river,2006,2000,False,san joaquin river basin,adjacent areas,,
san joaquin river,2007,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2008,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2009,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2010,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2011,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2012,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2013,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2014,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2015,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2016,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2017,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2018,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2019,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2020,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2021,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2022,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2023,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2024,2000,False,san joaquin river,adjacent areas,,
san joaquin river,2025,2000,False,san joaquin river,adjacent areas,,
san joaquin river cloud seeding program,2000,2006,True,san joaquin river,adjacent areas,604.7185758226924,599.7306275994237
san joaquin river cloud seeding program,2001,2006,True,san joaquin river,adjacent areas,612.4212970739692,597.7459796587445
san joaquin river cloud seeding program,2002,2006,True,san joaquin river,adjacent areas,607.3786004547981,616.7364022415827
san joaquin river cloud seeding program,2003,2006,True,san joaquin river,adjacent areas,599.2499354794135,634.7687552404697
san joaquin river cloud seeding program,2004,2006,True,san joaquin river,adjacent areas,622.2163667991682,677.5428382933137
san joaquin river cloud seeding program,2005,2006,True,san joaquin river,adjacent areas,631.5485162392353,641.1809026914356
san joaquin river cloud seeding program,2006,2006,True,san joaquin river,adjacent areas,617.3894425024557,651.9959991597086
san joaquin river cloud seeding program,2007,2006,True,san joaquin river,adjacent areas,683.8580109976576,612.8508450253037
san joaquin river cloud seeding program,2008,2006,True,san joaquin river,adjacent areas,647.816746296851,602.3532973507631
san joaquin river cloud seeding program,2009,2006,True,san joaquin river,adjacent areas,675.7214321585716,632.058283740478
san joaquin river cloud seeding program,2010,2006,True,san joaquin river,adjacent areas,671.6274725933303,635.6792478814899
san joaquin river cloud seeding program,2011,2006,True,san joaquin river,adjacent areas,673.5960097905713,608.537181465885
san joaquin river cloud seeding program,2012,2006,True,san joaquin river,adjacent areas,704.58635509754,633.6176367523997
san joaquin river cloud seeding program,2013,2006,True,san joaquin river,adjacent areas,667.085001196379,650.4829400429783
san joaquin river cloud seeding program,2014,2006,True,san joaquin river,adjacent areas,671.81469157002,652.009834875452
san joaquin river cloud seeding program,2015,2006,True,san joaquin river,adjacent areas,697.9619051620214,658.1071963346068
san joaquin river cloud seeding program,2016,2006,True,san joaquin river,adjacent areas,660.9440044287313,655.2741182534361
san joaquin river cloud seeding program,2017,2006,True,san joaquin river,adjacent areas,674.6506882843132,637.8247835182486
san joaquin river cloud seeding program,2018,2006,True,san joaquin river,adjacent areas,686.190901914218,640.152484333779
san joaquin river cloud seeding program,2019,2006,True,south fork san joaquin river basin,adjacent areas,688.1238227570237,625.5262150501532
san joaquin river cloud seeding program,2020,2006,True,south fork san joaquin river basin,adjacent areas,699.3674000599196,702.6193759796274
san joaquin river cloud seeding program,2021,2006,True,south fork san joaquin river basin,adjacent areas,633.8664885250001,660.8362591154823
san joaquin river cloud seeding program,2022,2006,True,south fork san joaquin river basin,adjacent areas,687.2626542920549,657.3786736051287
san joaquin river cloud seeding program,2023,2006,True,south fork san joaquin river basin,adjacent areas,692.9851576263413,642.2801979636886
san joaquin river cloud seeding program,2024,2006,True,south fork san joaquin river basin,adjacent areas,692.2652037669751,741.3914475581945
san joaquin river cloud seeding program,2025,2006,True,south fork san joaquin river basin,adjacent areas,672.4494297132667,643.6667991944277
san juan mountains (sjm) program,2000,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2001,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2002,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2003,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2004,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2005,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2006,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2007,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2008,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2009,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2010,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2011,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2012,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2013,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2014,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2015,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2016,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2017,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2018,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
san juan mountains (sjm) program,2019,2025,False,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,,
